R,G,B,R.I,Thickness,Wavelength,Reflectance
9,14,20,1.949,72.5,945,14.3445
9,14,20,1.949,72.5,940,14.2002
9,14,20,1.949,72.5,935,14.0554
9,14,20,1.949,72.5,930,13.9002
9,14,20,1.949,72.5,925,13.7417
9,14,20,1.949,72.5,920,13.5898
9,14,20,1.949,72.5,915,13.4298
9,14,20,1.949,72.5,910,13.2726
9,14,20,1.949,72.5,905,13.1057
9,14,20,1.949,72.5,900,12.9401
9,14,20,1.949,72.5,895,12.7682
9,14,20,1.949,72.5,890,12.604
9,14,20,1.949,72.5,885,12.4381
9,14,20,1.949,72.5,880,12.2609
9,14,20,1.949,72.5,875,12.0723
9,14,20,1.949,72.5,870,11.8835
9,14,20,1.949,72.5,865,11.6881
9,14,20,1.949,72.5,860,11.5048
9,14,20,1.949,72.5,855,11.3168
9,14,20,1.949,72.5,850,11.7253
9,14,20,1.949,72.5,845,11.561
9,14,20,1.949,72.5,840,11.4115
9,14,20,1.949,72.5,835,11.251
9,14,20,1.949,72.5,830,11.0565
9,14,20,1.949,72.5,825,10.8453
9,14,20,1.949,72.5,820,10.634
9,14,20,1.949,72.5,815,10.4121
9,14,20,1.949,72.5,810,10.183
9,14,20,1.949,72.5,805,9.95028
9,14,20,1.949,72.5,800,9.71095
9,14,20,1.949,72.5,795,9.46843
9,14,20,1.949,72.5,790,9.22156
9,14,20,1.949,72.5,785,8.97492
9,14,20,1.949,72.5,780,8.71684
9,14,20,1.949,72.5,775,8.45913
9,14,20,1.949,72.5,770,8.19662
9,14,20,1.949,72.5,765,7.93621
9,14,20,1.949,72.5,760,7.67076
9,14,20,1.949,72.5,755,7.40466
9,14,20,1.949,72.5,750,7.1417
9,14,20,1.949,72.5,745,6.876
9,14,20,1.949,72.5,740,6.609
9,14,20,1.949,72.5,735,6.34517
9,14,20,1.949,72.5,730,6.07858
9,14,20,1.949,72.5,725,5.8129
9,14,20,1.949,72.5,720,5.5458
9,14,20,1.949,72.5,715,5.27878
9,14,20,1.949,72.5,710,5.01012
9,14,20,1.949,72.5,705,4.7452
9,14,20,1.949,72.5,700,4.48391
9,14,20,1.949,72.5,695,4.23102
9,14,20,1.949,72.5,690,3.98616
9,14,20,1.949,72.5,685,3.74267
9,14,20,1.949,72.5,680,3.49901
9,14,20,1.949,72.5,675,3.25662
9,14,20,1.949,72.5,670,3.01342
9,14,20,1.949,72.5,665,2.77413
9,14,20,1.949,72.5,660,2.54243
9,14,20,1.949,72.5,655,2.31728
9,14,20,1.949,72.5,650,2.09903
9,14,20,1.949,72.5,645,1.88809
9,14,20,1.949,72.5,640,1.68389
9,14,20,1.949,72.5,635,1.48819
9,14,20,1.949,72.5,630,1.29971
9,14,20,1.949,72.5,625,1.11942
9,14,20,1.949,72.5,620,0.949977
9,14,20,1.949,72.5,615,0.79176
9,14,20,1.949,72.5,610,0.646985
9,14,20,1.949,72.5,605,0.516641
9,14,20,1.949,72.5,600,0.399933
9,14,20,1.949,72.5,595,0.301735
9,14,20,1.949,72.5,590,0.222227
9,14,20,1.949,72.5,585,0.161851
9,14,20,1.949,72.5,580,0.122111
9,14,20,1.949,72.5,575,0.105129
9,14,20,1.949,72.5,570,0.113222
9,14,20,1.949,72.5,565,0.148528
9,14,20,1.949,72.5,560,0.213191
9,14,20,1.949,72.5,555,0.308943
9,14,20,1.949,72.5,550,0.437847
9,14,20,1.949,72.5,545,0.601885
9,14,20,1.949,72.5,540,0.803756
9,14,20,1.949,72.5,535,1.04595
9,14,20,1.949,72.5,530,1.33184
9,14,20,1.949,72.5,525,1.66498
9,14,20,1.949,72.5,520,2.0543
9,14,20,1.949,72.5,515,2.49261
9,14,20,1.949,72.5,510,2.98475
9,14,20,1.949,72.5,505,3.53559
9,14,20,1.949,72.5,500,4.14454
9,14,20,1.949,72.5,495,4.81509
9,14,20,1.949,72.5,490,5.55331
9,14,20,1.949,72.5,485,6.36319
9,14,20,1.949,72.5,480,7.25021
9,14,20,1.949,72.5,475,8.21429
9,14,20,1.949,72.5,470,9.26129
9,14,20,1.949,72.5,465,10.3895
9,14,20,1.949,72.5,460,11.6021
9,14,20,1.949,72.5,455,12.906
9,14,20,1.949,72.5,450,14.3012
9,14,20,1.949,72.5,445,15.7884
9,14,20,1.949,72.5,440,17.3715
9,14,20,1.949,72.5,435,19.0423
9,14,20,1.949,72.5,430,20.8248
9,14,20,1.949,72.5,425,22.7283
9,14,20,1.949,72.5,420,24.8172
9,14,20,1.949,72.5,415,26.948
9,14,20,1.949,72.5,410,29.195
9,14,20,1.949,72.5,405,31.5808
9,14,20,1.949,72.5,400,34.0887
9,14,20,1.949,72.5,395,36.7967
9,14,20,1.949,72.5,390,39.6996
9,14,20,1.949,72.5,385,42.8821
9,14,20,1.949,72.5,380,46.377
9,14,20,1.949,72.5,375,49.983
9,14,20,1.949,72.5,370,53.3468
9,14,20,1.949,72.5,365,55.5247
9,14,20,1.949,72.5,360,56.5033
9,14,20,1.949,72.5,355,56.677
9,14,20,1.949,72.5,350,56.5263
9,14,20,1.949,72.5,345,56.3937
9,14,20,1.949,72.5,340,56.2287
9,14,20,1.949,72.5,335,56.2186
9,14,20,1.949,72.5,330,56.1558
9,14,20,1.949,72.5,325,56.049
9,14,20,1.949,72.5,320,55.8406
9,14,20,1.949,72.5,315,55.5234
9,14,20,1.949,72.5,310,55.083
9,14,20,1.949,72.5,305,54.6321
9,14,20,1.949,72.5,300,54.1589
40,69,99,1.975,101.7,1200,97.9012
40,69,99,1.975,101.7,1195,97.8489
40,69,99,1.975,101.7,1190,97.7225
40,69,99,1.975,101.7,1185,97.4687
40,69,99,1.975,101.7,1180,97.0547
40,69,99,1.975,101.7,1175,96.4568
40,69,99,1.975,101.7,1170,95.6706
40,69,99,1.975,101.7,1165,94.7184
40,69,99,1.975,101.7,1160,93.6179
40,69,99,1.975,101.7,1155,92.3665
40,69,99,1.975,101.7,1150,90.9555
40,69,99,1.975,101.7,1145,89.3807
40,69,99,1.975,101.7,1140,87.6283
40,69,99,1.975,101.7,1135,85.6928
40,69,99,1.975,101.7,1130,83.5578
40,69,99,1.975,101.7,1125,81.232
40,69,99,1.975,101.7,1120,78.7104
40,69,99,1.975,101.7,1115,75.996
40,69,99,1.975,101.7,1110,73.0641
40,69,99,1.975,101.7,1105,69.9132
40,69,99,1.975,101.7,1100,66.5189
40,69,99,1.975,101.7,1095,62.8904
40,69,99,1.975,101.7,1090,59.035
40,69,99,1.975,101.7,1085,54.9705
40,69,99,1.975,101.7,1080,50.6873
40,69,99,1.975,101.7,1075,46.1646
40,69,99,1.975,101.7,1070,41.373
40,69,99,1.975,101.7,1065,36.3477
40,69,99,1.975,101.7,1060,31.2207
40,69,99,1.975,101.7,1055,26.2221
40,69,99,1.975,101.7,1050,21.6058
40,69,99,1.975,101.7,1045,17.5783
40,69,99,1.975,101.7,1040,14.226
40,69,99,1.975,101.7,1035,11.5542
40,69,99,1.975,101.7,1030,9.49709
40,69,99,1.975,101.7,1025,7.96491
40,69,99,1.975,101.7,1020,6.85533
40,69,99,1.975,101.7,1015,6.05652
40,69,99,1.975,101.7,1010,5.49097
40,69,99,1.975,101.7,1005,5.08386
40,69,99,1.975,101.7,1000,4.78312
40,69,99,1.975,101.7,995,4.55027
40,69,99,1.975,101.7,990,4.35241
40,69,99,1.975,101.7,985,4.17591
40,69,99,1.975,101.7,980,4.00702
40,69,99,1.975,101.7,975,3.84781
40,69,99,1.975,101.7,970,3.69522
40,69,99,1.975,101.7,965,3.54518
40,69,99,1.975,101.7,960,3.39627
40,69,99,1.975,101.7,955,3.24709
40,69,99,1.975,101.7,950,3.10075
40,69,99,1.975,101.7,945,2.95397
40,69,99,1.975,101.7,940,2.81136
40,69,99,1.975,101.7,935,2.66253
40,69,99,1.975,101.7,930,2.51997
40,69,99,1.975,101.7,925,2.37542
40,69,99,1.975,101.7,920,2.24161
40,69,99,1.975,101.7,915,2.10873
40,69,99,1.975,101.7,910,1.98067
40,69,99,1.975,101.7,905,1.85308
40,69,99,1.975,101.7,900,1.723
40,69,99,1.975,101.7,895,1.59723
40,69,99,1.975,101.7,890,1.47026
40,69,99,1.975,101.7,885,1.34979
40,69,99,1.975,101.7,880,1.24154
40,69,99,1.975,101.7,875,1.13518
40,69,99,1.975,101.7,870,1.03329
40,69,99,1.975,101.7,865,0.925423
40,69,99,1.975,101.7,860,0.822182
40,69,99,1.975,101.7,855,0.719279
40,69,99,1.975,101.7,850,0.601327
40,69,99,1.975,101.7,845,0.518146
40,69,99,1.975,101.7,840,0.440961
40,69,99,1.975,101.7,835,0.373823
40,69,99,1.975,101.7,830,0.311524
40,69,99,1.975,101.7,825,0.258682
40,69,99,1.975,101.7,820,0.210058
40,69,99,1.975,101.7,815,0.170477
40,69,99,1.975,101.7,810,0.13833
40,69,99,1.975,101.7,805,0.116624
40,69,99,1.975,101.7,800,0.104635
40,69,99,1.975,101.7,795,0.104329
40,69,99,1.975,101.7,790,0.115248
40,69,99,1.975,101.7,785,0.1383
40,69,99,1.975,101.7,780,0.174145
40,69,99,1.975,101.7,775,0.222998
40,69,99,1.975,101.7,770,0.284968
40,69,99,1.975,101.7,765,0.36088
40,69,99,1.975,101.7,760,0.451071
40,69,99,1.975,101.7,755,0.555015
40,69,99,1.975,101.7,750,0.675139
40,69,99,1.975,101.7,745,0.808827
40,69,99,1.975,101.7,740,0.961131
40,69,99,1.975,101.7,735,1.12754
40,69,99,1.975,101.7,730,1.31015
40,69,99,1.975,101.7,725,1.51205
40,69,99,1.975,101.7,720,1.73278
40,69,99,1.975,101.7,715,1.97256
40,69,99,1.975,101.7,710,2.23055
40,69,99,1.975,101.7,705,2.50655
40,69,99,1.975,101.7,700,2.80118
40,69,99,1.975,101.7,695,3.1129
40,69,99,1.975,101.7,690,3.4431
40,69,99,1.975,101.7,685,3.80101
40,69,99,1.975,101.7,680,4.18346
40,69,99,1.975,101.7,675,4.59254
40,69,99,1.975,101.7,670,5.02479
40,69,99,1.975,101.7,665,5.47932
40,69,99,1.975,101.7,660,5.95177
40,69,99,1.975,101.7,655,6.45076
40,69,99,1.975,101.7,650,6.97212
40,69,99,1.975,101.7,645,7.51696
40,69,99,1.975,101.7,640,8.08221
40,69,99,1.975,101.7,635,8.67107
40,69,99,1.975,101.7,630,9.28937
40,69,99,1.975,101.7,625,9.93606
40,69,99,1.975,101.7,620,10.6082
40,69,99,1.975,101.7,615,11.3063
40,69,99,1.975,101.7,610,12.0296
40,69,99,1.975,101.7,605,12.7737
40,69,99,1.975,101.7,600,13.5492
40,69,99,1.975,101.7,595,14.3415
40,69,99,1.975,101.7,590,15.1494
40,69,99,1.975,101.7,585,15.9804
40,69,99,1.975,101.7,580,16.8384
40,69,99,1.975,101.7,575,17.7214
40,69,99,1.975,101.7,570,18.6297
40,69,99,1.975,101.7,565,19.5546
40,69,99,1.975,101.7,560,20.4981
40,69,99,1.975,101.7,555,21.4534
40,69,99,1.975,101.7,550,22.4242
40,69,99,1.975,101.7,545,23.4111
40,69,99,1.975,101.7,540,24.416
40,69,99,1.975,101.7,535,25.4317
40,69,99,1.975,101.7,530,26.4626
40,69,99,1.975,101.7,525,27.5068
40,69,99,1.975,101.7,520,28.569
40,69,99,1.975,101.7,515,29.6302
40,69,99,1.975,101.7,510,30.694
40,69,99,1.975,101.7,505,31.7613
40,69,99,1.975,101.7,500,32.8286
40,69,99,1.975,101.7,495,33.889
40,69,99,1.975,101.7,490,34.9435
40,69,99,1.975,101.7,485,35.9929
40,69,99,1.975,101.7,480,37.0374
40,69,99,1.975,101.7,475,38.0667
40,69,99,1.975,101.7,470,39.094
40,69,99,1.975,101.7,465,40.1134
40,69,99,1.975,101.7,460,41.1165
40,69,99,1.975,101.7,455,42.0994
40,69,99,1.975,101.7,450,43.0527
40,69,99,1.975,101.7,445,43.9858
40,69,99,1.975,101.7,440,44.904
40,69,99,1.975,101.7,435,45.7862
40,69,99,1.975,101.7,430,46.64
40,69,99,1.975,101.7,425,47.4625
40,69,99,1.975,101.7,420,48.295
40,69,99,1.975,101.7,415,49.0514
40,69,99,1.975,101.7,410,49.7649
40,69,99,1.975,101.7,405,50.4372
40,69,99,1.975,101.7,400,51.0607
40,69,99,1.975,101.7,395,51.6742
40,69,99,1.975,101.7,390,52.2752
40,69,99,1.975,101.7,385,52.8505
40,69,99,1.975,101.7,380,53.3167
40,69,99,1.975,101.7,375,53.3083
40,69,99,1.975,101.7,370,52.0803
40,69,99,1.975,101.7,365,49.4305
40,69,99,1.975,101.7,360,45.4854
40,69,99,1.975,101.7,355,40.8218
40,69,99,1.975,101.7,350,35.8865
40,69,99,1.975,101.7,345,30.9409
40,69,99,1.975,101.7,340,25.8283
40,69,99,1.975,101.7,335,20.756
40,69,99,1.975,101.7,330,15.7066
40,69,99,1.975,101.7,325,10.9466
40,69,99,1.975,101.7,320,6.80266
40,69,99,1.975,101.7,315,3.63755
40,69,99,1.975,101.7,310,1.75736
40,69,99,1.975,101.7,305,1.4085
40,69,99,1.975,101.7,300,2.75533
3,7,36,1.948,73.9,1200,96.7672
3,7,36,1.948,73.9,1195,96.7216
3,7,36,1.948,73.9,1190,96.6133
3,7,36,1.948,73.9,1185,96.3942
3,7,36,1.948,73.9,1180,96.0234
3,7,36,1.948,73.9,1175,95.4852
3,7,36,1.948,73.9,1170,94.7694
3,7,36,1.948,73.9,1165,93.8971
3,7,36,1.948,73.9,1160,92.8864
3,7,36,1.948,73.9,1155,91.7317
3,7,36,1.948,73.9,1150,90.4311
3,7,36,1.948,73.9,1145,88.9784
3,7,36,1.948,73.9,1140,87.3718
3,7,36,1.948,73.9,1135,85.6012
3,7,36,1.948,73.9,1130,83.6514
3,7,36,1.948,73.9,1125,81.5345
3,7,36,1.948,73.9,1120,79.2452
3,7,36,1.948,73.9,1115,76.7934
3,7,36,1.948,73.9,1110,74.1611
3,7,36,1.948,73.9,1105,71.3448
3,7,36,1.948,73.9,1100,68.3434
3,7,36,1.948,73.9,1095,65.1417
3,7,36,1.948,73.9,1090,61.7654
3,7,36,1.948,73.9,1085,58.2212
3,7,36,1.948,73.9,1080,54.5273
3,7,36,1.948,73.9,1075,50.6585
3,7,36,1.948,73.9,1070,46.597
3,7,36,1.948,73.9,1065,42.3476
3,7,36,1.948,73.9,1060,38.022
3,7,36,1.948,73.9,1055,33.8019
3,7,36,1.948,73.9,1050,29.899
3,7,36,1.948,73.9,1045,26.4862
3,7,36,1.948,73.9,1040,23.6446
3,7,36,1.948,73.9,1035,21.377
3,7,36,1.948,73.9,1030,19.6306
3,7,36,1.948,73.9,1025,18.3181
3,7,36,1.948,73.9,1020,17.3643
3,7,36,1.948,73.9,1015,16.6793
3,7,36,1.948,73.9,1010,16.1962
3,7,36,1.948,73.9,1005,15.8496
3,7,36,1.948,73.9,1000,15.5972
3,7,36,1.948,73.9,995,15.3981
3,7,36,1.948,73.9,990,15.2326
3,7,36,1.948,73.9,985,15.0795
3,7,36,1.948,73.9,980,14.9352
3,7,36,1.948,73.9,975,14.7933
3,7,36,1.948,73.9,970,14.6533
3,7,36,1.948,73.9,965,14.5151
3,7,36,1.948,73.9,960,14.3765
3,7,36,1.948,73.9,955,14.2336
3,7,36,1.948,73.9,950,14.0883
3,7,36,1.948,73.9,945,13.9421
3,7,36,1.948,73.9,940,13.7964
3,7,36,1.948,73.9,935,13.6494
3,7,36,1.948,73.9,930,13.4925
3,7,36,1.948,73.9,925,13.3438
3,7,36,1.948,73.9,920,13.1898
3,7,36,1.948,73.9,915,13.0315
3,7,36,1.948,73.9,910,12.8679
3,7,36,1.948,73.9,905,12.7067
3,7,36,1.948,73.9,900,12.5382
3,7,36,1.948,73.9,895,12.375
3,7,36,1.948,73.9,890,12.2031
3,7,36,1.948,73.9,885,12.0252
3,7,36,1.948,73.9,880,11.8512
3,7,36,1.948,73.9,875,11.6741
3,7,36,1.948,73.9,870,11.4989
3,7,36,1.948,73.9,865,11.3048
3,7,36,1.948,73.9,860,11.1132
3,7,36,1.948,73.9,855,10.9198
3,7,36,1.948,73.9,850,11.3404
3,7,36,1.948,73.9,845,11.2062
3,7,36,1.948,73.9,840,11.0461
3,7,36,1.948,73.9,835,10.868
3,7,36,1.948,73.9,830,10.6798
3,7,36,1.948,73.9,825,10.4836
3,7,36,1.948,73.9,820,10.271
3,7,36,1.948,73.9,815,10.0538
3,7,36,1.948,73.9,810,9.82652
3,7,36,1.948,73.9,805,9.59679
3,7,36,1.948,73.9,800,9.35945
3,7,36,1.948,73.9,795,9.11433
3,7,36,1.948,73.9,790,8.86658
3,7,36,1.948,73.9,785,8.61764
3,7,36,1.948,73.9,780,8.36948
3,7,36,1.948,73.9,775,8.11484
3,7,36,1.948,73.9,770,7.85676
3,7,36,1.948,73.9,765,7.59424
3,7,36,1.948,73.9,760,7.32944
3,7,36,1.948,73.9,755,7.06889
3,7,36,1.948,73.9,750,6.80498
3,7,36,1.948,73.9,745,6.5472
3,7,36,1.948,73.9,740,6.2832
3,7,36,1.948,73.9,735,6.01983
3,7,36,1.948,73.9,730,5.75686
3,7,36,1.948,73.9,725,5.49259
3,7,36,1.948,73.9,720,5.22925
3,7,36,1.948,73.9,715,4.96864
3,7,36,1.948,73.9,710,4.70782
3,7,36,1.948,73.9,705,4.44869
3,7,36,1.948,73.9,700,4.19242
3,7,36,1.948,73.9,695,3.94585
3,7,36,1.948,73.9,690,3.70739
3,7,36,1.948,73.9,685,3.47075
3,7,36,1.948,73.9,680,3.23295
3,7,36,1.948,73.9,675,2.99484
3,7,36,1.948,73.9,670,2.7591
3,7,36,1.948,73.9,665,2.52856
3,7,36,1.948,73.9,660,2.30679
3,7,36,1.948,73.9,655,2.0904
3,7,36,1.948,73.9,650,1.88101
3,7,36,1.948,73.9,645,1.67856
3,7,36,1.948,73.9,640,1.48503
3,7,36,1.948,73.9,635,1.29988
3,7,36,1.948,73.9,630,1.12327
3,7,36,1.948,73.9,625,0.956232
3,7,36,1.948,73.9,620,0.799557
3,7,36,1.948,73.9,615,0.655243
3,7,36,1.948,73.9,610,0.524413
3,7,36,1.948,73.9,605,0.409268
3,7,36,1.948,73.9,600,0.309973
3,7,36,1.948,73.9,595,0.228272
3,7,36,1.948,73.9,590,0.165969
3,7,36,1.948,73.9,585,0.123724
3,7,36,1.948,73.9,580,0.10324
3,7,36,1.948,73.9,575,0.107021
3,7,36,1.948,73.9,570,0.136667
3,7,36,1.948,73.9,565,0.194512
3,7,36,1.948,73.9,560,0.282006
3,7,36,1.948,73.9,555,0.401491
3,7,36,1.948,73.9,550,0.554519
3,7,36,1.948,73.9,545,0.743473
3,7,36,1.948,73.9,540,0.970895
3,7,36,1.948,73.9,535,1.23851
3,7,36,1.948,73.9,530,1.55156
3,7,36,1.948,73.9,525,1.91287
3,7,36,1.948,73.9,520,2.33056
3,7,36,1.948,73.9,515,2.79729
3,7,36,1.948,73.9,510,3.31663
3,7,36,1.948,73.9,505,3.89394
3,7,36,1.948,73.9,500,4.53261
3,7,36,1.948,73.9,495,5.23352
3,7,36,1.948,73.9,490,5.9995
3,7,36,1.948,73.9,485,6.83399
3,7,36,1.948,73.9,480,7.74413
3,7,36,1.948,73.9,475,8.73522
3,7,36,1.948,73.9,470,9.80694
3,7,36,1.948,73.9,465,10.9613
3,7,36,1.948,73.9,460,12.1988
3,7,36,1.948,73.9,455,13.5207
3,7,36,1.948,73.9,450,14.9234
3,7,36,1.948,73.9,445,16.4222
3,7,36,1.948,73.9,440,18.0146
3,7,36,1.948,73.9,435,19.7039
3,7,36,1.948,73.9,430,21.4889
3,7,36,1.948,73.9,425,23.3917
3,7,36,1.948,73.9,420,25.4489
3,7,36,1.948,73.9,415,27.5714
3,7,36,1.948,73.9,410,29.8036
3,7,36,1.948,73.9,405,32.1561
3,7,36,1.948,73.9,400,34.6409
3,7,36,1.948,73.9,395,37.3086
3,7,36,1.948,73.9,390,40.1804
3,7,36,1.948,73.9,385,43.3093
3,7,36,1.948,73.9,380,46.7486
3,7,36,1.948,73.9,375,50.2923
3,7,36,1.948,73.9,370,53.473
3,7,36,1.948,73.9,365,55.6024
3,7,36,1.948,73.9,360,56.5238
3,7,36,1.948,73.9,355,56.6661
3,7,36,1.948,73.9,350,56.4693
3,7,36,1.948,73.9,345,56.3366
3,7,36,1.948,73.9,340,55.9816
3,7,36,1.948,73.9,335,55.9209
3,7,36,1.948,73.9,330,55.8066
3,7,36,1.948,73.9,325,55.6147
3,7,36,1.948,73.9,320,55.35
3,7,36,1.948,73.9,315,54.955
3,7,36,1.948,73.9,310,54.4818
3,7,36,1.948,73.9,305,53.9408
3,7,36,1.948,73.9,300,53.3935
8,38,74,1.988,104.8,1200,97.2359
8,38,74,1.988,104.8,1195,97.1791
8,38,74,1.988,104.8,1190,97.0513
8,38,74,1.988,104.8,1185,96.807
8,38,74,1.988,104.8,1180,96.3988
8,38,74,1.988,104.8,1175,95.8126
8,38,74,1.988,104.8,1170,95.0423
8,38,74,1.988,104.8,1165,94.1123
8,38,74,1.988,104.8,1160,93.0321
8,38,74,1.988,104.8,1155,91.8058
8,38,74,1.988,104.8,1150,90.4243
8,38,74,1.988,104.8,1145,88.8772
8,38,74,1.988,104.8,1140,87.1631
8,38,74,1.988,104.8,1135,85.2638
8,38,74,1.988,104.8,1130,83.1756
8,38,74,1.988,104.8,1125,80.8971
8,38,74,1.988,104.8,1120,78.431
8,38,74,1.988,104.8,1115,75.7706
8,38,74,1.988,104.8,1110,72.9074
8,38,74,1.988,104.8,1105,69.8236
8,38,74,1.988,104.8,1100,66.5138
8,38,74,1.988,104.8,1095,62.9771
8,38,74,1.988,104.8,1090,59.2257
8,38,74,1.988,104.8,1085,55.2774
8,38,74,1.988,104.8,1080,51.1281
8,38,74,1.988,104.8,1075,46.7487
8,38,74,1.988,104.8,1070,42.1154
8,38,74,1.988,104.8,1065,37.2588
8,38,74,1.988,104.8,1060,32.3105
8,38,74,1.988,104.8,1055,27.4904
8,38,74,1.988,104.8,1050,23.0356
8,38,74,1.988,104.8,1045,19.1441
8,38,74,1.988,104.8,1040,15.8984
8,38,74,1.988,104.8,1035,13.3042
8,38,74,1.988,104.8,1030,11.3057
8,38,74,1.988,104.8,1025,9.81245
8,38,74,1.988,104.8,1020,8.72753
8,38,74,1.988,104.8,1015,7.9496
8,38,74,1.988,104.8,1010,7.3957
8,38,74,1.988,104.8,1005,6.99295
8,38,74,1.988,104.8,1000,6.68718
8,38,74,1.988,104.8,995,6.43999
8,38,74,1.988,104.8,990,6.23566
8,38,74,1.988,104.8,985,6.05339
8,38,74,1.988,104.8,980,5.87798
8,38,74,1.988,104.8,975,5.70504
8,38,74,1.988,104.8,970,5.54074
8,38,74,1.988,104.8,965,5.37448
8,38,74,1.988,104.8,960,5.21435
8,38,74,1.988,104.8,955,5.04484
8,38,74,1.988,104.8,950,4.88028
8,38,74,1.988,104.8,945,4.71891
8,38,74,1.988,104.8,940,4.55474
8,38,74,1.988,104.8,935,4.39631
8,38,74,1.988,104.8,930,4.23008
8,38,74,1.988,104.8,925,4.06531
8,38,74,1.988,104.8,920,3.89768
8,38,74,1.988,104.8,915,3.73595
8,38,74,1.988,104.8,910,3.57286
8,38,74,1.988,104.8,905,3.41142
8,38,74,1.988,104.8,900,3.25375
8,38,74,1.988,104.8,895,3.08899
8,38,74,1.988,104.8,890,2.93197
8,38,74,1.988,104.8,885,2.77155
8,38,74,1.988,104.8,880,2.6193
8,38,74,1.988,104.8,875,2.47349
8,38,74,1.988,104.8,870,2.321
8,38,74,1.988,104.8,865,2.17508
8,38,74,1.988,104.8,860,2.01633
8,38,74,1.988,104.8,855,1.87691
8,38,74,1.988,104.8,850,1.79014
8,38,74,1.988,104.8,845,1.66016
8,38,74,1.988,104.8,840,1.53524
8,38,74,1.988,104.8,835,1.40343
8,38,74,1.988,104.8,830,1.27131
8,38,74,1.988,104.8,825,1.14774
8,38,74,1.988,104.8,820,1.0243
8,38,74,1.988,104.8,815,0.908156
8,38,74,1.988,104.8,810,0.794666
8,38,74,1.988,104.8,805,0.688967
8,38,74,1.988,104.8,800,0.591346
8,38,74,1.988,104.8,795,0.501296
8,38,74,1.988,104.8,790,0.419832
8,38,74,1.988,104.8,785,0.346517
8,38,74,1.988,104.8,780,0.282272
8,38,74,1.988,104.8,775,0.227738
8,38,74,1.988,104.8,770,0.183874
8,38,74,1.988,104.8,765,0.151086
8,38,74,1.988,104.8,760,0.129674
8,38,74,1.988,104.8,755,0.119864
8,38,74,1.988,104.8,750,0.122466
8,38,74,1.988,104.8,745,0.138637
8,38,74,1.988,104.8,740,0.169489
8,38,74,1.988,104.8,735,0.213082
8,38,74,1.988,104.8,730,0.271431
8,38,74,1.988,104.8,725,0.344907
8,38,74,1.988,104.8,720,0.434589
8,38,74,1.988,104.8,715,0.541166
8,38,74,1.988,104.8,710,0.663408
8,38,74,1.988,104.8,705,0.80378
8,38,74,1.988,104.8,700,0.960894
8,38,74,1.988,104.8,695,1.1368
8,38,74,1.988,104.8,690,1.33242
8,38,74,1.988,104.8,685,1.55093
8,38,74,1.988,104.8,680,1.79092
8,38,74,1.988,104.8,675,2.05265
8,38,74,1.988,104.8,670,2.33784
8,38,74,1.988,104.8,665,2.64615
8,38,74,1.988,104.8,660,2.97582
8,38,74,1.988,104.8,655,3.33084
8,38,74,1.988,104.8,650,3.70957
8,38,74,1.988,104.8,645,4.11428
8,38,74,1.988,104.8,640,4.54366
8,38,74,1.988,104.8,635,4.99876
8,38,74,1.988,104.8,630,5.48085
8,38,74,1.988,104.8,625,5.99376
8,38,74,1.988,104.8,620,6.5369
8,38,74,1.988,104.8,615,7.11052
8,38,74,1.988,104.8,610,7.71162
8,38,74,1.988,104.8,605,8.34405
8,38,74,1.988,104.8,600,9.01102
8,38,74,1.988,104.8,595,9.695
8,38,74,1.988,104.8,590,10.4065
8,38,74,1.988,104.8,585,11.1477
8,38,74,1.988,104.8,580,11.9222
8,38,74,1.988,104.8,575,12.7336
8,38,74,1.988,104.8,570,13.5756
8,38,74,1.988,104.8,565,14.446
8,38,74,1.988,104.8,560,15.3433
8,38,74,1.988,104.8,555,16.265
8,38,74,1.988,104.8,550,17.2117
8,38,74,1.988,104.8,545,18.1796
8,38,74,1.988,104.8,540,19.1759
8,38,74,1.988,104.8,535,20.1994
8,38,74,1.988,104.8,530,21.2519
8,38,74,1.988,104.8,525,22.3267
8,38,74,1.988,104.8,520,23.4305
8,38,74,1.988,104.8,515,24.5562
8,38,74,1.988,104.8,510,25.6933
8,38,74,1.988,104.8,505,26.8411
8,38,74,1.988,104.8,500,28.0046
8,38,74,1.988,104.8,495,29.169
8,38,74,1.988,104.8,490,30.3464
8,38,74,1.988,104.8,485,31.5272
8,38,74,1.988,104.8,480,32.7252
8,38,74,1.988,104.8,475,33.9273
8,38,74,1.988,104.8,470,35.131
8,38,74,1.988,104.8,465,36.3368
8,38,74,1.988,104.8,460,37.5425
8,38,74,1.988,104.8,455,38.7371
8,38,74,1.988,104.8,450,39.9202
8,38,74,1.988,104.8,445,41.0911
8,38,74,1.988,104.8,440,42.2574
8,38,74,1.988,104.8,435,43.3982
8,38,74,1.988,104.8,430,44.5339
8,38,74,1.988,104.8,425,45.6631
8,38,74,1.988,104.8,420,46.7776
8,38,74,1.988,104.8,415,47.8565
8,38,74,1.988,104.8,410,48.9092
8,38,74,1.988,104.8,405,49.9643
8,38,74,1.988,104.8,400,50.9778
8,38,74,1.988,104.8,395,52.0155
8,38,74,1.988,104.8,390,53.0665
8,38,74,1.988,104.8,385,54.1687
8,38,74,1.988,104.8,380,55.2181
8,38,74,1.988,104.8,375,55.9059
8,38,74,1.988,104.8,370,55.5732
8,38,74,1.988,104.8,365,54.0274
8,38,74,1.988,104.8,360,51.2694
